DataSeriesID,SI_Mass,LnMass,Locomotor Trait,TraitValue,TempTraitValue,Temperature,TempKelvin,1/kT,TempType,Environment,TaxaID,Kingdom,Phylum,Class,Order,Family,Genus,Species,CommonName,Thermy,TrophicGroup
4213,0.003622,-5.62072891952092,Routine Speed,0.109,0.04342377488104,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4214,0.002292,-6.07833048012964,Routine Speed,0.093,0.03704964278841,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4215,0.005865,-5.1387527968767,Routine Speed,0.094,0.0374480260442,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4216,0.001524,-6.48641682171768,Routine Speed,0.079,0.031472277207359,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4217,0.003796,-5.57380739823446,Routine Speed,0.104,0.041431858602093,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4218,0.001025,-6.88306266639177,Routine Speed,0.064,0.025496528370519,25.5,298.65,38.8580844662456,Ambient,Land,Nomamyrmex esenbeckii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Nomamyrmex,esenbeckii,Ant,ectotherm,omnivore
4219,0.008936,-4.71766721721524,Routine Speed,0.078740157,0.03058369447923,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4220,0.006971,-4.96599659247788,Routine Speed,0.085470085,0.03319768548028,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4221,0.007342,-4.91414399390749,Routine Speed,0.081967213,0.031837124730473,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4222,0.00467,-5.36659620730133,Routine Speed,0.078125,0.030344759551214,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4223,0.001183,-6.73970169398589,Routine Speed,0.054347826,0.021109397914896,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4224,0.003971,-5.52873732683302,Routine Speed,0.086956522,0.033775036819199,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4225,0.004817,-5.33560395133405,Routine Speed,0.066225166,0.025722710252919,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4226,0.004243,-5.46248471276195,Routine Speed,0.081967213,0.031837124730473,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4227,0.001547,-6.47143770739121,Routine Speed,0.055865922,0.02169904601852,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4228,0.006089,-5.1012714143557,Routine Speed,0.086956522,0.033775036819199,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4229,0.004106,-5.4953059603854,Routine Speed,0.067114094,0.026067981375073,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4230,0.004525,-5.39813770183025,Routine Speed,0.0625,0.024275807640972,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4231,0.003583,-5.63155484065932,Routine Speed,0.073529412,0.028559773786652,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4232,0.00147,-6.52249287819149,Routine Speed,0.059171598,0.02298301329371,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4233,0.001627,-6.42101745074524,Routine Speed,0.061728395,0.023976106288095,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4234,0.004967,-5.30493924285692,Routine Speed,0.08,0.031073033780444,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4235,0.003099,-5.77667580017653,Routine Speed,0.066666667,0.025894194946507,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4236,0.001251,-6.68381204749736,Routine Speed,0.043859649,0.017035654437193,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4237,0.001052,-6.85706216466662,Routine Speed,0.056497175,0.021944232840933,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4238,0.00371,-5.59672340236279,Routine Speed,0.091743119,0.035634212947628,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4239,0.002248,-6.09771434695069,Routine Speed,0.064935065,0.025221618353504,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4240,0.009148,-4.6942200028216,Routine Speed,0.07518797,0.029203979146162,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4241,0.000661,-7.32175671811259,Routine Speed,0.04950495,0.019228362295615,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4242,0.001709,-6.37184687484868,Routine Speed,0.05988024,0.023258259003763,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4243,0.004525,-5.39813770183025,Routine Speed,0.068027211,0.026422647817405,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4244,0.001879,-6.27701555855081,Routine Speed,0.061728395,0.023976106288095,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4245,0.007342,-4.91414399390749,Routine Speed,0.086206897,0.033483872782353,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4246,0.005593,-5.18623946314269,Routine Speed,0.068027211,0.026422647817405,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4247,0.002248,-6.09771434695069,Routine Speed,0.060606061,0.023540177259408,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4248,0.006434,-5.0461588501653,Routine Speed,0.071428571,0.027743779994648,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4249,0.000872,-7.04472113405529,Routine Speed,0.04784689,0.01858435036574,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4250,0.008318,-4.78933343766142,Routine Speed,0.072463768,0.028145863886528,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4251,0.005432,-5.21544788872574,Routine Speed,0.067114094,0.026067981375073,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4252,0.002984,-5.81449059664062,Routine Speed,0.05988024,0.023258259003763,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4253,0.003971,-5.52873732683302,Routine Speed,0.087719298,0.034071308874385,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4254,0.0098,-4.62537289330561,Routine Speed,0.073529412,0.028559773786652,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4255,0.004525,-5.39813770183025,Routine Speed,0.083333333,0.032367743391824,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4256,0.001793,-6.32386508435914,Routine Speed,0.062893082,0.024428485769278,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4257,0.003216,-5.73961692766542,Routine Speed,0.068493151,0.0266036249344,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4258,0.00371,-5.59672340236279,Routine Speed,0.104166667,0.04045967953109,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4259,0.000482,-7.63756644391367,Routine Speed,0.033333333,0.012947097279047,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4260,0.005593,-5.18623946314269,Routine Speed,0.071428571,0.027743779994648,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4261,0.002447,-6.0128924945216,Routine Speed,0.068965517,0.026787097992834,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4262,0.005593,-5.18623946314269,Routine Speed,0.074074074,0.028771327545713,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4263,0.000762,-7.17956400227763,Routine Speed,0.05,0.019420646112777,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4264,0.002984,-5.81449059664062,Routine Speed,0.078125,0.030344759551214,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4265,0.006434,-5.0461588501653,Routine Speed,0.081300813,0.031578286359082,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4266,0.001627,-6.42101745074524,Routine Speed,0.063291139,0.024583096251872,25.8,298.95,38.8190899008003,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4267,0.005275,-5.24477659962001,Routine Speed,0.105263158,0.035154974336355,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4268,0.002872,-5.85274662779616,Routine Speed,0.083333333,0.027831021210459,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4269,0.001322,-6.62860953755264,Routine Speed,0.067114094,0.022414245373274,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4270,0.003216,-5.73961692766542,Routine Speed,0.080645161,0.026933246343476,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4271,0.00661,-5.01917162511854,Routine Speed,0.088495575,0.029555066816502,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4272,0.005275,-5.24477659962001,Routine Speed,0.105263158,0.035154974336355,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4273,0.004817,-5.33560395133405,Routine Speed,0.105263158,0.035154974336355,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4274,0.008727,-4.74133361080096,Routine Speed,0.101010101,0.033734571295758,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4275,0.005593,-5.18623946314269,Routine Speed,0.086956522,0.029041065814201,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4276,0.000816,-7.11109620300017,Routine Speed,0.045248869,0.015111866855107,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4277,0.001251,-6.68381204749736,Routine Speed,0.054644809,0.018249850132845,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4278,0.00093,-6.98032597181697,Routine Speed,0.045454545,0.015180556932803,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4279,0.003099,-5.77667580017653,Routine Speed,0.086206897,0.028790711861901,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4280,0.000762,-7.17956400227763,Routine Speed,0.048780488,0.01629132961938,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4281,0.003216,-5.73961692766542,Routine Speed,0.084033613,0.028064895301794,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4282,0.004243,-5.46248471276195,Routine Speed,0.098039216,0.032742378130403,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4283,0.008521,-4.76522157413632,Routine Speed,0.081967213,0.027374775032282,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4284,0.007919,-4.83849034375386,Routine Speed,0.095238095,0.031806881431092,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4285,0.00371,-5.59672340236279,Routine Speed,0.096153846,0.032112716858369,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4286,0.001627,-6.42101745074524,Routine Speed,0.07751938,0.025889322211577,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4287,0.002346,-6.05504352875085,Routine Speed,0.079365079,0.026505734470248,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4288,0.002872,-5.85274662779616,Routine Speed,0.084745763,0.028302733643805,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4289,0.002346,-6.05504352875085,Routine Speed,0.076923077,0.02569017355349,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4290,0.008727,-4.74133361080096,Routine Speed,0.083333333,0.027831021210459,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4291,0.002872,-5.85274662779616,Routine Speed,0.075757576,0.025300928555311,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4292,0.003216,-5.73961692766542,Routine Speed,0.083333333,0.027831021210459,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4293,0.00093,-6.98032597181697,Routine Speed,0.060240964,0.020118810642345,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4294,0.003583,-5.63155484065932,Routine Speed,0.08,0.026717780468912,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4295,0.00661,-5.01917162511854,Routine Speed,0.085470085,0.028544637096115,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4296,0.00071,-7.25024558792891,Routine Speed,0.045045045,0.015043795294028,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4297,0.004383,-5.43002185754547,Routine Speed,0.097087379,0.032424490980301,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4298,0.005275,-5.24477659962001,Routine Speed,0.086956522,0.029041065814201,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4299,0.005593,-5.18623946314269,Routine Speed,0.087719298,0.029295811835638,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4300,0.001322,-6.62860953755264,Routine Speed,0.075757576,0.025300928555311,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4301,0.002762,-5.89180022399504,Routine Speed,0.097087379,0.032424490980301,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4302,0.003458,-5.66706489172104,Routine Speed,0.083333333,0.027831021210459,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4303,0.000661,-7.32175671811259,Routine Speed,0.054945055,0.018350123966779,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4304,0.007342,-4.91414399390749,Routine Speed,0.098039216,0.032742378130403,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4305,0.002153,-6.14089306059991,Routine Speed,0.072992701,0.024377537014387,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
4306,0.001968,-6.23073748035208,Routine Speed,0.081967213,0.027374775032282,27.6,300.75,38.5867561956584,Ambient,Land,Eciton burchellii,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Eciton,burchellii,Ant,ectotherm,omnivore
